

   0.695  -10.339   -1.158     4    11     5
   0.695  -10.337   -1.158     4    12     4
   0.700  -10.339   -1.157     3    11     2
   0.700  -10.337   -1.157     3    12     2
   0.700  -10.335   -1.157     3    13     2
   0.705  -10.339   -1.156     2    11     3
   0.705  -10.337   -1.156     2    12     2
   0.710  -10.339   -1.155     1    11     3
   0.710  -10.337   -1.155     1    12     3


