# 9.5kev
12345      8.23000        70439
12345      8.23100        71270
12345      8.23200        72070
12345      8.23300        73059
12345      8.23400        73856
12345      8.23500        74636
12345      8.23600        75360
12345      8.23700        75934
12345      8.23800        76280
12345      8.23900        76580
12345      8.24000        76663
12345      8.24100        76682
12345      8.24200        76553
12345      8.24300        76178
12345      8.24400        76033
12345      8.24500        75792
12345      8.24600        75302
12345      8.24700        74645
12345      8.24800        73920
12345      8.24900        73097


# 10.0kev
12345      8.54100        86223
12345      8.54200        86872
12345      8.54300        87723
12345      8.54400        87936
12345      8.54500        89169
12345      8.54600        88824
12345      8.54700        90245
12345      8.54800        90498
12345      8.54900        90649
12345      8.55000        90218
12345      8.55100        90585
12345      8.55200        90440
12345      8.55300        90251
12345      8.55400        89924
12345      8.55500        89480
12345      8.55600        88757
12345      8.55700        87949
12345      8.55800        87085
12345      8.55900        86160
12345      8.56000        85054


# 10.5kev
12345      8.85000        94210
12345      8.85100        95099
12345      8.85200        95769
12345      8.85300        96879
12345      8.85400        97590
12345      8.85500        98075
12345      8.85600        98635
12345      8.85700        98602
12345      8.85800        99141
12345      8.85900        99218
12345      8.86000        99114
12345      8.86100        98842
12345      8.86200        98509
12345      8.86300        98205
12345      8.86400        97971
12345      8.86500        97437
12345      8.86600        96761
12345      8.86700        95958
12345      8.86800        94500
12345      8.86900        94018


# 11.0kev
12345      9.16100       103902
12345      9.16200       104564
12345      9.16300       105398
12345      9.16400       106085
12345      9.16500       106719
12345      9.16600       107205
12345      9.16700       107533
12345      9.16800       107774
12345      9.16900       107839
12345      9.17000       107697
12345      9.17100       107773
12345      9.17200       107662
12345      9.17300       107327
12345      9.17400       106874
12345      9.17500       106416
12345      9.17600       105682
12345      9.17700       104951
12345      9.17800       104070
12345      9.17900       103150
12345      9.18000       102115


# 11.5kev
12345      9.47100       105906
12345      9.47200       106947
12345      9.47300       108022
12345      9.47400       109102
12345      9.47500       110037
12345      9.47600       111063
12345      9.47700       111857
12345      9.47800       112455
12345      9.47900       113008
12345      9.48000       113357
12345      9.48100       113636
12345      9.48200       113865
12345      9.48300       113754
12345      9.48400       113722
12345      9.48500       113451
12345      9.48600       113106
12345      9.48700       112642
12345      9.48800       112180
12345      9.48900       111866
12345      9.49000       111298


# 12.0kev
12345      9.79200       122366
12345      9.79300       123151
12345      9.79400       123778
12345      9.79500       123967
12345      9.79600       124202
12345      9.79700       123839
12345      9.79800       124536
12345      9.79900       124500
12345      9.80000       124470
12345      9.80100       124194
12345      9.80200       123822
12345      9.80300       122903
12345      9.80400       122844
12345      9.80500       122202
12345      9.80600       121353
12345      9.80700       120259
12345      9.80800       120055
12345      9.80900       119673
12345      9.81000       118644
12345      9.81100       117496


# 12.5kev
12345     10.11000       122893
12345     10.11100       123491
12345     10.11200       123964
12345     10.11300       124630
12345     10.11400       124545
12345     10.11500       125199
12345     10.11600       125414
12345     10.11700       125497
12345     10.11800       125375
12345     10.11900       125459
12345     10.12000       125088
12345     10.12100       125069
12345     10.12200       124381
12345     10.12300       124157
12345     10.12400       123898
12345     10.12500       123352
12345     10.12600       122750
12345     10.12700       122115
12345     10.12800       121305
12345     10.12900       120513


# 13.0kev
12345     10.43100       114775
12345     10.43200       115515
12345     10.43300       116270
12345     10.43400       117009
12345     10.43500       117660
12345     10.43600       118379
12345     10.43700       118632
12345     10.43800       119031
12345     10.43900       119446
12345     10.44000       119397
12345     10.44100       119785
12345     10.44200       119603
12345     10.44300       119794
12345     10.44400       119499
12345     10.44500       119357
12345     10.44600       119162
12345     10.44700       118796
12345     10.44800       118374
12345     10.44900       117983
12345     10.45000       117413


# 13.5kev
12345     10.76100       117495
12345     10.76200       118102
12345     10.76300       118403
12345     10.76400       119534
12345     10.76500       119870
12345     10.76600       120548
12345     10.76700       120977
12345     10.76800       120954
12345     10.76900       121372
12345     10.77000       121345
12345     10.77100       121449
12345     10.77200       121975
12345     10.77300       121949
12345     10.77400       122090
12345     10.77500       121774
12345     10.77600       121405
12345     10.77700       121477
12345     10.77800       121201
12345     10.77900       119951
12345     10.78000       120410


# 14.0kev
12345     11.10200       118391
12345     11.10300       119033
12345     11.10400       118866
12345     11.10500       119320
12345     11.10600       119885
12345     11.10700       120018
12345     11.10800       120503
12345     11.10900       120802
12345     11.11000       120970
12345     11.11100       120829
12345     11.11200       120821
12345     11.11300       120850
12345     11.11400       120839
12345     11.11500       120652
12345     11.11600       120409
12345     11.11700       120272
12345     11.11800       119961
12345     11.11900       119249
12345     11.12000       118919
12345     11.12100       118331


# 14.5kev
12345     11.45100       110765
12345     11.45200       111290
12345     11.45300       111567
12345     11.45400       111815
12345     11.45500       111934
12345     11.45600       112185
12345     11.45700       112295
12345     11.45800       112493
12345     11.45900       112334
12345     11.46000       112476
12345     11.46100       112254
12345     11.46200       112378
12345     11.46300       112195
12345     11.46400       111925
12345     11.46500       111833
12345     11.46600       111574
12345     11.46700       111137
12345     11.46800       110719
12345     11.46900       110352
12345     11.47000       109801


# 15.0kev
12345     11.80900       100387
12345     11.81000       100867
12345     11.81100       100836
12345     11.81200       101468
12345     11.81300       101523
12345     11.81400       101096
12345     11.81500       101799
12345     11.81600       102077
12345     11.81700       102069
12345     11.81800       101849
12345     11.81900       101946
12345     11.82000       101981
12345     11.82100       101116
12345     11.82200       101583
12345     11.82300       101464
12345     11.82400       101360
12345     11.82500       101222
12345     11.82600       100901
12345     11.82700       100656
12345     11.82800       100206


# 15.5kev
12345     12.17900       103156
12345     12.18000       103650
12345     12.18100       103887
12345     12.18200       104127
12345     12.18300       104076
12345     12.18400       104509
12345     12.18500       104879
12345     12.18600       104360
12345     12.18700       104720
12345     12.18800       104710
12345     12.18900       105266
12345     12.19000       104889
12345     12.19100       103820
12345     12.19200       104443
12345     12.19300       104323
12345     12.19400       104318
12345     12.19500       103675
12345     12.19600       103248
12345     12.19700       103459
12345     12.19800       103363


# 16.5kev
12345     12.96400        92769
12345     12.96500        93199
12345     12.96600        93612
12345     12.96700        93590
12345     12.96800        93766
12345     12.96900        93791
12345     12.97000        94093
12345     12.97100        94092
12345     12.97200        94287
12345     12.97300        94075
12345     12.97400        94287
12345     12.97500        94085
12345     12.97600        94232
12345     12.97700        94194
12345     12.97800        94294
12345     12.97900        93935
12345     12.98000        93889
12345     12.98100        93706
12345     12.98200        93595
12345     12.98300        93376


# 17.0kev
12345     13.38600        81644
12345     13.38700        82142
12345     13.38800        82450
12345     13.38900        82647
12345     13.39000        82718
12345     13.39100        82941
12345     13.39200        83151
12345     13.39300        83221
12345     13.39400        83200
12345     13.39500        83101
12345     13.39600        83752
12345     13.39700        82775
12345     13.39800        82835
12345     13.39900        83587
12345     13.40000        83562
12345     13.40100        83482
12345     13.40200        83518
12345     13.40300        83186
12345     13.40400        83417
12345     13.40500        83308


# 17.5kev
12345     13.83400        75028
12345     13.83500        75219
12345     13.83600        75321
12345     13.83700        75378
12345     13.83800        75572
12345     13.83900        75642
12345     13.84000        75710
12345     13.84100        75980
12345     13.84200        75958
12345     13.84300        75915
12345     13.84400        76030
12345     13.84500        75997
12345     13.84600        76252
12345     13.84700        76132
12345     13.84800        76229
12345     13.84900        76135
12345     13.85000        76106
12345     13.85100        76182
12345     13.85200        76092
12345     13.85300        75893


# 18.0kev
12345     14.31400        70921
12345     14.31500        70884
12345     14.31600        70916
12345     14.31700        71218
12345     14.31800        71086
12345     14.31900        71017
12345     14.32000        71252
12345     14.32100        71221
12345     14.32200        71197
12345     14.32300        71333
12345     14.32400        71512
12345     14.32500        71393
12345     14.32600        71430
12345     14.32700        71443
12345     14.32800        71388
12345     14.32900        71263
12345     14.33000        71220
12345     14.33100        71224
12345     14.33200        71281
12345     14.33300        71225


# 18.5kev
12345     14.83400        65308
12345     14.83500        65429
12345     14.83600        65366
12345     14.83700        65480
12345     14.83800        65557
12345     14.83900        65562
12345     14.84000        65596
12345     14.84100        65519
12345     14.84200        65448
12345     14.84300        65594
12345     14.84400        65463
12345     14.84500        65320
12345     14.84600        65474
12345     14.84700        65314
12345     14.84800        65684
12345     14.84900        65389
12345     14.85000        65347
12345     14.85100        64770
12345     14.85200        64960
12345     14.85300        64917


# 19.0kev
12345     15.39500        57606
12345     15.39600        58205
12345     15.39700        58301
12345     15.39800        58176
12345     15.39900        58201
12345     15.40000        58284
12345     15.40100        58249
12345     15.40200        58157
12345     15.40300        58348
12345     15.40400        58276
12345     15.40500        58260
12345     15.40600        58255
12345     15.40700        58224
12345     15.40800        58179
12345     15.40900        58094
12345     15.41000        58161
12345     15.41100        58095
12345     15.41200        58077
12345     15.41300        58043
12345     15.41400        57950


# 19.5kev
12345     16.00900        49778
12345     16.01000        49824
12345     16.01100        49743
12345     16.01200        49883
12345     16.01300        49868
12345     16.01400        50064
12345     16.01500        49959
12345     16.01600        50010
12345     16.01700        49993
12345     16.01800        50133
12345     16.01900        50073
12345     16.02000        50064
12345     16.02100        50080
12345     16.02200        50048
12345     16.02300        49953
12345     16.02400        50213
12345     16.02500        50039
12345     16.02600        50023
12345     16.02700        50076
12345     16.02800        50089
12345     16.02900        50063


# 20.0kev
12345     16.71500        43139
12345     16.71600        42975
12345     16.71700        42967
12345     16.71800        43042
12345     16.71900        43053
12345     16.72000        43056
12345     16.72100        43041
12345     16.72200        42660
12345     16.72300        42854
12345     16.72400        42997
12345     16.72500        42942
12345     16.72600        42974
12345     16.72700        42962
12345     16.72800        42888
12345     16.72900        42960
12345     16.73000        42837
12345     16.73100        42867
12345     16.73200        42597
12345     16.73300        42777
12345     16.73400        42972
12345     16.73500        42681


