wave =   1.30000 Beam  15.0(v) x   5.0(h) IC=  960.8 nA PIN=  970.54 uA 2.59e+12 phs/sec Dose[10MGy]/sec=  0.39 sec
wave =   1.30000 Beam  10.0(v) x  10.0(h) IC= 1030.0 nA PIN= 1335.57 uA 3.56e+12 phs/sec Dose[10MGy]/sec=  0.37 sec
wave =   1.30000 Beam  15.0(v) x  10.0(h) IC= 1093.8 nA PIN= 1826.04 uA 4.87e+12 phs/sec Dose[10MGy]/sec=  0.41 sec
wave =   1.30000 Beam   0.8(v) x   1.5(h) IC=   92.3 nA PIN=   18.40 uA 4.91e+10 phs/sec Dose[10MGy]/sec=  0.33 sec
wave =   1.30000 Beam   4.3(v) x   3.4(h) IC=  608.8 nA PIN=  193.25 uA 5.16e+11 phs/sec Dose[10MGy]/sec=  0.38 sec
wave =   1.30000 Beam  16.3(v) x  10.9(h) IC= 1189.2 nA PIN= 2630.27 uA 7.02e+12 phs/sec Dose[10MGy]/sec=  0.34 sec
wave =   1.20000 Beam   1.0(v) x   1.5(h) IC=   88.4 nA PIN=   24.87 uA 6.51e+10 phs/sec Dose[10MGy]/sec=  0.37 sec
wave =   1.20000 Beam   1.5(v) x   1.5(h) IC=  126.7 nA PIN=   36.16 uA 9.46e+10 phs/sec Dose[10MGy]/sec=  0.38 sec
wave =   1.20000 Beam   2.0(v) x   1.5(h) IC=  161.6 nA PIN=   46.38 uA 1.21e+11 phs/sec Dose[10MGy]/sec=  0.40 sec
wave =   1.20000 Beam   5.0(v) x   1.5(h) IC=  364.2 nA PIN=  111.22 uA 2.91e+11 phs/sec Dose[10MGy]/sec=  0.41 sec
wave =   1.20000 Beam  10.0(v) x   1.5(h) IC=  586.2 nA PIN=  218.69 uA 5.72e+11 phs/sec Dose[10MGy]/sec=  0.42 sec
wave =   1.20000 Beam  15.0(v) x   1.5(h) IC=  670.2 nA PIN=  296.61 uA 7.76e+11 phs/sec Dose[10MGy]/sec=  0.46 sec
wave =   1.20000 Beam   2.0(v) x   2.0(h) IC=  241.7 nA PIN=   71.04 uA 1.86e+11 phs/sec Dose[10MGy]/sec=  0.33 sec
wave =   1.20000 Beam   5.0(v) x   2.0(h) IC=  503.5 nA PIN=  170.63 uA 4.46e+11 phs/sec Dose[10MGy]/sec=  0.35 sec
wave =   1.20000 Beam  10.0(v) x   2.0(h) IC=  698.7 nA PIN=  334.37 uA 8.75e+11 phs/sec Dose[10MGy]/sec=  0.36 sec
wave =   1.20000 Beam  15.0(v) x   2.0(h) IC=  778.0 nA PIN=  454.29 uA 1.19e+12 phs/sec Dose[10MGy]/sec=  0.40 sec
wave =   1.20000 Beam   3.0(v) x   3.0(h) IC=  510.4 nA PIN=  174.80 uA 4.57e+11 phs/sec Dose[10MGy]/sec=  0.31 sec
wave =   1.20000 Beam   4.0(v) x   4.0(h) IC=  682.0 nA PIN=  319.83 uA 8.37e+11 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.20000 Beam   5.0(v) x   5.0(h) IC=  797.9 nA PIN=  499.53 uA 1.31e+12 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.20000 Beam  10.0(v) x   5.0(h) IC=  969.7 nA PIN=  983.03 uA 2.57e+12 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.20000 Beam  15.0(v) x   5.0(h) IC= 1049.2 nA PIN= 1339.07 uA 3.50e+12 phs/sec Dose[10MGy]/sec=  0.34 sec
wave =   1.20000 Beam  10.0(v) x  10.0(h) IC= 1128.5 nA PIN= 1805.54 uA 4.72e+12 phs/sec Dose[10MGy]/sec=  0.34 sec
wave =   1.20000 Beam  15.0(v) x  10.0(h) IC= 1209.5 nA PIN= 2485.56 uA 6.50e+12 phs/sec Dose[10MGy]/sec=  0.37 sec
wave =   1.20000 Beam   0.8(v) x   1.5(h) IC=   86.2 nA PIN=   24.28 uA 6.35e+10 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.20000 Beam   4.3(v) x   3.4(h) IC=  621.5 nA PIN=  254.30 uA 6.65e+11 phs/sec Dose[10MGy]/sec=  0.35 sec
wave =   1.20000 Beam  16.3(v) x  10.9(h) IC= 1317.9 nA PIN= 3572.20 uA 9.35e+12 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.10000 Beam   1.0(v) x   1.5(h) IC=   84.7 nA PIN=   31.99 uA 8.41e+10 phs/sec Dose[10MGy]/sec=  0.34 sec
wave =   1.10000 Beam   1.5(v) x   1.5(h) IC=  119.8 nA PIN=   45.68 uA 1.20e+11 phs/sec Dose[10MGy]/sec=  0.36 sec
wave =   1.10000 Beam   2.0(v) x   1.5(h) IC=  150.7 nA PIN=   57.75 uA 1.52e+11 phs/sec Dose[10MGy]/sec=  0.38 sec
wave =   1.10000 Beam   5.0(v) x   1.5(h) IC=  342.4 nA PIN=  138.23 uA 3.64e+11 phs/sec Dose[10MGy]/sec=  0.40 sec
wave =   1.10000 Beam  10.0(v) x   1.5(h) IC=  583.0 nA PIN=  273.49 uA 7.19e+11 phs/sec Dose[10MGy]/sec=  0.40 sec
wave =   1.10000 Beam  15.0(v) x   1.5(h) IC=  690.0 nA PIN=  377.58 uA 9.93e+11 phs/sec Dose[10MGy]/sec=  0.43 sec
wave =   1.10000 Beam   2.0(v) x   2.0(h) IC=  225.7 nA PIN=   88.79 uA 2.34e+11 phs/sec Dose[10MGy]/sec=  0.33 sec
wave =   1.10000 Beam   5.0(v) x   2.0(h) IC=  485.5 nA PIN=  211.18 uA 5.55e+11 phs/sec Dose[10MGy]/sec=  0.34 sec
wave =   1.10000 Beam  10.0(v) x   2.0(h) IC=  718.4 nA PIN=  417.81 uA 1.10e+12 phs/sec Dose[10MGy]/sec=  0.35 sec
wave =   1.10000 Beam  15.0(v) x   2.0(h) IC=  816.5 nA PIN=  574.42 uA 1.51e+12 phs/sec Dose[10MGy]/sec=  0.38 sec
wave =   1.10000 Beam   3.0(v) x   3.0(h) IC=  490.6 nA PIN=  215.04 uA 5.66e+11 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.10000 Beam   4.0(v) x   4.0(h) IC=  699.3 nA PIN=  396.21 uA 1.04e+12 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.10000 Beam   5.0(v) x   5.0(h) IC=  833.4 nA PIN=  618.98 uA 1.63e+12 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.10000 Beam  10.0(v) x   5.0(h) IC= 1042.5 nA PIN= 1218.65 uA 3.21e+12 phs/sec Dose[10MGy]/sec=  0.30 sec
wave =   1.10000 Beam  15.0(v) x   5.0(h) IC= 1143.0 nA PIN= 1681.60 uA 4.42e+12 phs/sec Dose[10MGy]/sec=  0.32 sec
wave =   1.10000 Beam  10.0(v) x  10.0(h) IC= 1237.2 nA PIN= 2233.05 uA 5.87e+12 phs/sec Dose[10MGy]/sec=  0.32 sec
wave =   1.10000 Beam  15.0(v) x  10.0(h) IC= 1343.3 nA PIN= 3088.97 uA 8.12e+12 phs/sec Dose[10MGy]/sec=  0.35 sec
wave =   1.10000 Beam   0.8(v) x   1.5(h) IC=   82.8 nA PIN=   31.33 uA 8.24e+10 phs/sec Dose[10MGy]/sec=  0.28 sec
wave =   1.10000 Beam   4.3(v) x   3.4(h) IC=  626.6 nA PIN=  314.50 uA 8.27e+11 phs/sec Dose[10MGy]/sec=  0.34 sec
wave =   1.10000 Beam  16.3(v) x  10.9(h) IC= 1472.5 nA PIN= 4335.88 uA 1.14e+13 phs/sec Dose[10MGy]/sec=  0.31 sec
wave =   1.00000 Beam   1.0(v) x   1.5(h) IC=   69.7 nA PIN=   29.29 uA 8.00e+10 phs/sec Dose[10MGy]/sec=  0.44 sec
wave =   1.00000 Beam   1.5(v) x   1.5(h) IC=  101.8 nA PIN=   43.12 uA 1.18e+11 phs/sec Dose[10MGy]/sec=  0.44 sec
wave =   1.00000 Beam   2.0(v) x   1.5(h) IC=  131.2 nA PIN=   55.86 uA 1.53e+11 phs/sec Dose[10MGy]/sec=  0.47 sec
wave =   1.00000 Beam   5.0(v) x   1.5(h) IC=  299.9 nA PIN=  132.23 uA 3.61e+11 phs/sec Dose[10MGy]/sec=  0.49 sec
wave =   1.00000 Beam  10.0(v) x   1.5(h) IC=  537.9 nA PIN=  260.50 uA 7.11e+11 phs/sec Dose[10MGy]/sec=  0.50 sec
wave =   1.00000 Beam  15.0(v) x   1.5(h) IC=  680.4 nA PIN=  369.42 uA 1.01e+12 phs/sec Dose[10MGy]/sec=  0.53 sec
wave =   1.00000 Beam   2.0(v) x   2.0(h) IC=  197.1 nA PIN=   85.37 uA 2.33e+11 phs/sec Dose[10MGy]/sec=  0.41 sec
wave =   1.00000 Beam   5.0(v) x   2.0(h) IC=  435.5 nA PIN=  201.78 uA 5.51e+11 phs/sec Dose[10MGy]/sec=  0.43 sec
wave =   1.00000 Beam  10.0(v) x   2.0(h) IC=  703.1 nA PIN=  395.44 uA 1.08e+12 phs/sec Dose[10MGy]/sec=  0.43 sec
wave =   1.00000 Beam  15.0(v) x   2.0(h) IC=  833.1 nA PIN=  560.97 uA 1.53e+12 phs/sec Dose[10MGy]/sec=  0.47 sec
wave =   1.00000 Beam   3.0(v) x   3.0(h) IC=  444.8 nA PIN=  207.15 uA 5.66e+11 phs/sec Dose[10MGy]/sec=  0.37 sec
wave =   1.00000 Beam   4.0(v) x   4.0(h) IC=  685.8 nA PIN=  380.30 uA 1.04e+12 phs/sec Dose[10MGy]/sec=  0.37 sec
wave =   1.00000 Beam   5.0(v) x   5.0(h) IC=  847.1 nA PIN=  589.41 uA 1.61e+12 phs/sec Dose[10MGy]/sec=  0.37 sec
wave =   1.00000 Beam  10.0(v) x   5.0(h) IC= 1095.1 nA PIN= 1151.27 uA 3.14e+12 phs/sec Dose[10MGy]/sec=  0.38 sec
wave =   1.00000 Beam  15.0(v) x   5.0(h) IC= 1231.2 nA PIN= 1630.87 uA 4.45e+12 phs/sec Dose[10MGy]/sec=  0.39 sec
wave =   1.00000 Beam  10.0(v) x  10.0(h) IC= 1339.2 nA PIN= 2122.25 uA 5.79e+12 phs/sec Dose[10MGy]/sec=  0.40 sec
wave =   1.00000 Beam  15.0(v) x  10.0(h) IC= 1488.0 nA PIN= 2989.44 uA 8.16e+12 phs/sec Dose[10MGy]/sec=  0.43 sec
wave =   1.00000 Beam   0.8(v) x   1.5(h) IC=   67.5 nA PIN=   28.35 uA 7.74e+10 phs/sec Dose[10MGy]/sec=  0.36 sec
wave =   1.00000 Beam   4.3(v) x   3.4(h) IC=  595.5 nA PIN=  302.36 uA 8.26e+11 phs/sec Dose[10MGy]/sec=  0.41 sec
wave =   1.00000 Beam  16.3(v) x  10.9(h) IC= 1648.5 nA PIN= 4142.95 uA 1.13e+13 phs/sec Dose[10MGy]/sec=  0.38 sec
wave =   0.90000 Beam   1.0(v) x   1.5(h) IC=   60.8 nA PIN=   30.39 uA 8.96e+10 phs/sec Dose[10MGy]/sec=  0.49 sec
wave =   0.90000 Beam   1.5(v) x   1.5(h) IC=   87.0 nA PIN=   43.77 uA 1.29e+11 phs/sec Dose[10MGy]/sec=  0.51 sec
wave =   0.90000 Beam   2.0(v) x   1.5(h) IC=  110.6 nA PIN=   55.92 uA 1.65e+11 phs/sec Dose[10MGy]/sec=  0.55 sec
wave =   0.90000 Beam   5.0(v) x   1.5(h) IC=  251.6 nA PIN=  129.65 uA 3.82e+11 phs/sec Dose[10MGy]/sec=  0.58 sec
wave =   0.90000 Beam  10.0(v) x   1.5(h) IC=  469.2 nA PIN=  254.30 uA 7.50e+11 phs/sec Dose[10MGy]/sec=  0.59 sec
wave =   0.90000 Beam  15.0(v) x   1.5(h) IC=  618.0 nA PIN=  355.56 uA 1.05e+12 phs/sec Dose[10MGy]/sec=  0.66 sec
wave =   0.90000 Beam   2.0(v) x   2.0(h) IC=  165.1 nA PIN=   84.32 uA 2.49e+11 phs/sec Dose[10MGy]/sec=  0.47 sec
wave =   0.90000 Beam   5.0(v) x   2.0(h) IC=  370.0 nA PIN=  196.20 uA 5.78e+11 phs/sec Dose[10MGy]/sec=  0.51 sec
wave =   0.90000 Beam  10.0(v) x   2.0(h) IC=  652.1 nA PIN=  386.30 uA 1.14e+12 phs/sec Dose[10MGy]/sec=  0.53 sec
wave =   0.90000 Beam  15.0(v) x   2.0(h) IC=  812.0 nA PIN=  543.76 uA 1.60e+12 phs/sec Dose[10MGy]/sec=  0.55 sec
wave =   0.90000 Beam   3.0(v) x   3.0(h) IC=  377.9 nA PIN=  202.11 uA 5.96e+11 phs/sec Dose[10MGy]/sec=  0.44 sec
wave =   0.90000 Beam   4.0(v) x   4.0(h) IC=  629.2 nA PIN=  370.72 uA 1.09e+12 phs/sec Dose[10MGy]/sec=  0.43 sec
wave =   0.90000 Beam   5.0(v) x   5.0(h) IC=  832.2 nA PIN=  575.97 uA 1.70e+12 phs/sec Dose[10MGy]/sec=  0.43 sec
wave =   0.90000 Beam  10.0(v) x   5.0(h) IC= 1137.3 nA PIN= 1128.29 uA 3.33e+12 phs/sec Dose[10MGy]/sec=  0.45 sec
wave =   0.90000 Beam  15.0(v) x   5.0(h) IC= 1300.6 nA PIN= 1582.33 uA 4.66e+12 phs/sec Dose[10MGy]/sec=  0.47 sec
wave =   0.90000 Beam  10.0(v) x  10.0(h) IC= 1438.6 nA PIN= 2056.69 uA 6.06e+12 phs/sec Dose[10MGy]/sec=  0.48 sec
wave =   0.90000 Beam  15.0(v) x  10.0(h) IC= 1626.5 nA PIN= 2889.89 uA 8.52e+12 phs/sec Dose[10MGy]/sec=  0.52 sec
wave =   0.90000 Beam   0.8(v) x   1.5(h) IC=   59.2 nA PIN=   29.59 uA 8.72e+10 phs/sec Dose[10MGy]/sec=  0.41 sec
wave =   0.90000 Beam   4.3(v) x   3.4(h) IC=  526.2 nA PIN=  295.05 uA 8.70e+11 phs/sec Dose[10MGy]/sec=  0.50 sec
wave =   0.90000 Beam  16.3(v) x  10.9(h) IC= 1834.5 nA PIN= 3981.06 uA 1.17e+13 phs/sec Dose[10MGy]/sec=  0.43 sec
wave =   0.80000 Beam   1.0(v) x   1.5(h) IC=   47.4 nA PIN=   27.18 uA 9.05e+10 phs/sec Dose[10MGy]/sec=  0.63 sec
wave =   0.80000 Beam   1.5(v) x   1.5(h) IC=   65.5 nA PIN=   37.75 uA 1.26e+11 phs/sec Dose[10MGy]/sec=  0.66 sec
wave =   0.80000 Beam   2.0(v) x   1.5(h) IC=   81.8 nA PIN=   47.16 uA 1.57e+11 phs/sec Dose[10MGy]/sec=  0.71 sec
wave =   0.80000 Beam   5.0(v) x   1.5(h) IC=  184.7 nA PIN=  107.76 uA 3.59e+11 phs/sec Dose[10MGy]/sec=  0.79 sec
wave =   0.80000 Beam  10.0(v) x   1.5(h) IC=  341.1 nA PIN=  204.06 uA 6.79e+11 phs/sec Dose[10MGy]/sec=  0.84 sec
wave =   0.80000 Beam  15.0(v) x   1.5(h) IC=  471.9 nA PIN=  288.97 uA 9.62e+11 phs/sec Dose[10MGy]/sec=  0.89 sec
wave =   0.80000 Beam   2.0(v) x   2.0(h) IC=  123.5 nA PIN=   71.86 uA 2.39e+11 phs/sec Dose[10MGy]/sec=  0.63 sec
wave =   0.80000 Beam   5.0(v) x   2.0(h) IC=  275.2 nA PIN=  163.57 uA 5.45e+11 phs/sec Dose[10MGy]/sec=  0.70 sec
wave =   0.80000 Beam  10.0(v) x   2.0(h) IC=  496.7 nA PIN=  308.06 uA 1.03e+12 phs/sec Dose[10MGy]/sec=  0.76 sec
wave =   0.80000 Beam  15.0(v) x   2.0(h) IC=  670.0 nA PIN=  439.09 uA 1.46e+12 phs/sec Dose[10MGy]/sec=  0.76 sec
wave =   0.80000 Beam   3.0(v) x   3.0(h) IC=  284.5 nA PIN=  169.83 uA 5.65e+11 phs/sec Dose[10MGy]/sec=  0.60 sec
wave =   0.80000 Beam   4.0(v) x   4.0(h) IC=  490.0 nA PIN=  305.81 uA 1.02e+12 phs/sec Dose[10MGy]/sec=  0.61 sec
wave =   0.80000 Beam   5.0(v) x   5.0(h) IC=  703.8 nA PIN=  472.77 uA 1.57e+12 phs/sec Dose[10MGy]/sec=  0.60 sec
wave =   0.80000 Beam  10.0(v) x   5.0(h) IC= 1058.0 nA PIN=  897.49 uA 2.99e+12 phs/sec Dose[10MGy]/sec=  0.63 sec
wave =   0.80000 Beam  15.0(v) x   5.0(h) IC= 1261.0 nA PIN= 1268.32 uA 4.22e+12 phs/sec Dose[10MGy]/sec=  0.68 sec
wave =   0.80000 Beam  10.0(v) x  10.0(h) IC= 1422.7 nA PIN= 1648.41 uA 5.49e+12 phs/sec Dose[10MGy]/sec=  0.69 sec
wave =   0.80000 Beam  15.0(v) x  10.0(h) IC= 1655.6 nA PIN= 2322.85 uA 7.73e+12 phs/sec Dose[10MGy]/sec=  0.74 sec
wave =   0.80000 Beam   0.8(v) x   1.5(h) IC=   46.6 nA PIN=   26.67 uA 8.88e+10 phs/sec Dose[10MGy]/sec=  0.51 sec
wave =   0.80000 Beam   4.3(v) x   3.4(h) IC=  398.9 nA PIN=  243.06 uA 8.09e+11 phs/sec Dose[10MGy]/sec=  0.68 sec
wave =   0.80000 Beam  16.3(v) x  10.9(h) IC= 1917.6 nA PIN= 3240.80 uA 1.08e+13 phs/sec Dose[10MGy]/sec=  0.61 sec
wave =   0.70000 Beam   1.0(v) x   1.5(h) IC=   27.6 nA PIN=   18.32 uA 7.29e+10 phs/sec Dose[10MGy]/sec=  1.05 sec
wave =   0.70000 Beam   1.5(v) x   1.5(h) IC=   39.6 nA PIN=   26.16 uA 1.04e+11 phs/sec Dose[10MGy]/sec=  1.15 sec
wave =   0.70000 Beam   2.0(v) x   1.5(h) IC=   51.6 nA PIN=   34.06 uA 1.36e+11 phs/sec Dose[10MGy]/sec=  1.09 sec
wave =   0.70000 Beam   5.0(v) x   1.5(h) IC=  119.8 nA PIN=   79.09 uA 3.15e+11 phs/sec Dose[10MGy]/sec=  1.24 sec
wave =   0.70000 Beam  10.0(v) x   1.5(h) IC=  224.1 nA PIN=  148.43 uA 5.91e+11 phs/sec Dose[10MGy]/sec=  1.30 sec
wave =   0.70000 Beam  15.0(v) x   1.5(h) IC=  311.2 nA PIN=  208.24 uA 8.29e+11 phs/sec Dose[10MGy]/sec=  1.39 sec
wave =   0.70000 Beam   2.0(v) x   2.0(h) IC=   78.6 nA PIN=   51.87 uA 2.06e+11 phs/sec Dose[10MGy]/sec=  0.97 sec
